day,month,year,daily_policy_index
5,4,2003,117.65
6,4,2003,145.66
7,4,2003,144.57
8,4,2003,150.91
9,4,2003,118.04
10,4,2003,104.63
11,4,2003,179.25
12,4,2003,113.15
13,4,2003,183.41
14,4,2003,159.85
15,4,2003,110.28
16,4,2003,176.61
17,4,2003,81.42
18,4,2003,196.60
19,4,2003,83.74
20,4,2003,126.59
21,4,2003,118.73
22,4,2003,77.29
23,4,2003,239.75
24,4,2003,135.15
25,4,2003,146.90
26,4,2003,118.34
27,4,2003,154.90
28,4,2003,119.81
29,4,2003,67.31
30,4,2003,141.38
1,5,2003,223.14
2,5,2003,71.48
3,5,2003,89.58
4,5,2003,123.35
5,5,2003,63.01
6,5,2003,157.90
7,5,2003,283.38
8,5,2003,91.19
9,5,2003,161.78
10,5,2003,136.74
11,5,2003,139.52
12,5,2003,149.28
13,5,2003,71.55
14,5,2003,88.36
15,5,2003,104.27
16,5,2003,65.12
17,5,2003,127.73
18,5,2003,175.29
19,5,2003,96.95
20,5,2003,89.82
21,5,2003,95.39
22,5,2003,98.64
23,5,2003,137.56
24,5,2003,167.50
25,5,2003,162.67
26,5,2003,82.84
27,5,2003,81.68
28,5,2003,93.20
29,5,2003,62.93
30,5,2003,45.16
31,5,2003,78.81
1,6,2003,163.98
2,6,2003,66.83
3,6,2003,115.56
4,6,2003,66.04
5,6,2003,98.01
6,6,2003,70.49
7,6,2003,91.78
8,6,2003,125.78
9,6,2003,136.06
10,6,2003,85.93
11,6,2003,102.05
12,6,2003,124.23
13,6,2003,60.21
14,6,2003,51.88
15,6,2003,67.78
16,6,2003,67.20
17,6,2003,131.17
18,6,2003,109.58
19,6,2003,56.33
20,6,2003,78.91
21,6,2003,26.61
22,6,2003,116.31
23,6,2003,89.79
24,6,2003,47.10
25,6,2003,57.13
26,6,2003,111.09
27,6,2003,73.68
28,6,2003,57.29
29,6,2003,160.98
30,6,2003,69.28
1,7,2003,119.55
2,7,2003,68.10
3,7,2003,82.53
4,7,2003,71.32
5,7,2003,78.61
6,7,2003,129.13
7,7,2003,45.63
8,7,2003,58.12
9,7,2003,34.66
10,7,2003,72.87
11,7,2003,51.33
12,7,2003,116.58
13,7,2003,142.13
14,7,2003,45.67
15,7,2003,52.31
16,7,2003,79.62
17,7,2003,30.26
18,7,2003,97.04
19,7,2003,57.46
20,7,2003,168.83
21,7,2003,63.22
22,7,2003,48.46
23,7,2003,60.61
24,7,2003,75.57
25,7,2003,122.79
26,7,2003,67.95
27,7,2003,124.08
28,7,2003,83.27
29,7,2003,113.50
30,7,2003,72.07
31,7,2003,124.04
1,8,2003,207.13
2,8,2003,31.49
3,8,2003,125.88
4,8,2003,78.62
5,8,2003,56.81
6,8,2003,50.61
7,8,2003,133.14
8,8,2003,67.18
9,8,2003,306.33
10,8,2003,165.71
11,8,2003,73.35
12,8,2003,72.51
13,8,2003,63.52
14,8,2003,90.45
15,8,2003,40.28
16,8,2003,57.65
17,8,2003,98.75
18,8,2003,39.88
19,8,2003,28.42
20,8,2003,47.55
21,8,2003,55.59
22,8,2003,90.80
23,8,2003,72.36
24,8,2003,90.20
25,8,2003,51.76
26,8,2003,67.58
27,8,2003,69.37
28,8,2003,65.01
29,8,2003,54.62
30,8,2003,232.94
31,8,2003,97.49
1,9,2003,100.21
2,9,2003,80.74
3,9,2003,136.50
4,9,2003,63.03
5,9,2003,95.24
6,9,2003,65.71
7,9,2003,126.23
8,9,2003,52.97
9,9,2003,108.36
10,9,2003,20.78
11,9,2003,190.38
12,9,2003,43.23
13,9,2003,36.14
14,9,2003,179.77
15,9,2003,206.38
16,9,2003,101.63
17,9,2003,118.39
18,9,2003,71.31
19,9,2003,104.32
20,9,2003,48.91
21,9,2003,114.04
22,9,2003,91.17
23,9,2003,30.63
24,9,2003,92.92
25,9,2003,40.71
26,9,2003,50.33
27,9,2003,164.84
28,9,2003,154.83
29,9,2003,111.55
30,9,2003,83.49
1,10,2003,67.70
2,10,2003,36.77
3,10,2003,81.03
4,10,2003,45.06
5,10,2003,129.64
6,10,2003,65.56
7,10,2003,72.55
8,10,2003,89.20
9,10,2003,96.26
10,10,2003,68.40
11,10,2003,86.22
12,10,2003,70.29
13,10,2003,51.92
14,10,2003,63.42
15,10,2003,35.60
16,10,2003,42.17
17,10,2003,17.54
18,10,2003,27.44
19,10,2003,37.28
20,10,2003,46.93
21,10,2003,180.95
22,10,2003,72.78
23,10,2003,68.73
24,10,2003,54.29
25,10,2003,31.29
26,10,2003,107.77
27,10,2003,97.62
28,10,2003,30.16
29,10,2003,45.02
30,10,2003,46.98
31,10,2003,73.24
1,11,2003,70.71
2,11,2003,98.73
3,11,2003,55.83
4,11,2003,43.88
5,11,2003,51.14
6,11,2003,58.43
7,11,2003,48.96
8,11,2003,63.78
9,11,2003,113.90
10,11,2003,95.03
11,11,2003,13.50
12,11,2003,44.41
13,11,2003,21.70
14,11,2003,34.92
15,11,2003,76.77
16,11,2003,65.00
17,11,2003,41.48
18,11,2003,58.06
19,11,2003,53.06
20,11,2003,51.63
21,11,2003,55.74
22,11,2003,91.61
23,11,2003,63.38
24,11,2003,47.80
25,11,2003,26.03
26,11,2003,32.38
27,11,2003,48.87
28,11,2003,30.82
29,11,2003,167.95
30,11,2003,118.51
1,12,2003,67.15
2,12,2003,53.28
3,12,2003,64.21
4,12,2003,82.98
5,12,2003,38.89
6,12,2003,68.31
7,12,2003,80.14
8,12,2003,52.54
9,12,2003,92.84
10,12,2003,81.09
11,12,2003,50.33
12,12,2003,46.88
13,12,2003,23.73
14,12,2003,100.66
15,12,2003,128.03
16,12,2003,82.58
17,12,2003,35.53
18,12,2003,28.13
19,12,2003,51.86
20,12,2003,50.16
21,12,2003,70.62
22,12,2003,84.90
23,12,2003,46.42
24,12,2003,40.71
25,12,2003,54.66
26,12,2003,74.45
27,12,2003,73.10
28,12,2003,162.10
29,12,2003,225.94
30,12,2003,100.26
31,12,2003,68.15
1,1,2004,201.26
2,1,2004,100.27
3,1,2004,59.32
4,1,2004,216.19
5,1,2004,184.22
6,1,2004,53.82
7,1,2004,81.07
8,1,2004,47.01
9,1,2004,82.32
10,1,2004,47.48
11,1,2004,127.27
12,1,2004,52.84
13,1,2004,95.37
14,1,2004,63.63
15,1,2004,87.95
16,1,2004,70.17
17,1,2004,56.39
18,1,2004,76.85
19,1,2004,67.45
20,1,2004,86.97
21,1,2004,316.12
22,1,2004,124.02
23,1,2004,31.16
24,1,2004,47.25
25,1,2004,69.09
26,1,2004,79.81
27,1,2004,154.67
28,1,2004,55.13
29,1,2004,40.75
30,1,2004,90.59
31,1,2004,18.15
1,2,2004,68.76
2,2,2004,57.69
3,2,2004,62.31
4,2,2004,33.20
5,2,2004,43.61
6,2,2004,48.71
7,2,2004,69.70
8,2,2004,108.00
9,2,2004,73.15
10,2,2004,163.71
11,2,2004,63.63
12,2,2004,136.84
13,2,2004,48.27
14,2,2004,77.64
15,2,2004,126.86
16,2,2004,46.59
17,2,2004,81.27
18,2,2004,118.60
19,2,2004,49.32
20,2,2004,98.70
21,2,2004,115.46
22,2,2004,97.89
23,2,2004,123.32
24,2,2004,164.27
25,2,2004,107.57
26,2,2004,57.46
27,2,2004,56.26
28,2,2004,49.33
29,2,2004,66.03
1,3,2004,105.68
2,3,2004,29.06
3,3,2004,82.43
4,3,2004,66.12
5,3,2004,107.18
6,3,2004,41.13
7,3,2004,107.98
8,3,2004,50.29
9,3,2004,50.14
10,3,2004,66.42
11,3,2004,65.40
12,3,2004,101.09
13,3,2004,18.66
14,3,2004,96.03
15,3,2004,44.24
16,3,2004,50.98
17,3,2004,39.87
18,3,2004,54.52
19,3,2004,56.61
20,3,2004,36.73
21,3,2004,94.99
22,3,2004,45.69
23,3,2004,39.16
24,3,2004,37.44
25,3,2004,46.94
26,3,2004,77.40
27,3,2004,56.27
28,3,2004,130.40
29,3,2004,45.66
30,3,2004,21.32
31,3,2004,93.16
1,4,2004,79.57
2,4,2004,46.53
3,4,2004,73.37
4,4,2004,70.58
5,4,2004,121.38
6,4,2004,71.35
7,4,2004,23.44
8,4,2004,43.58
9,4,2004,55.28
10,4,2004,44.02
11,4,2004,64.89
12,4,2004,26.54
13,4,2004,76.02
14,4,2004,32.93
15,4,2004,41.08
16,4,2004,87.15
17,4,2004,52.20
18,4,2004,42.81
19,4,2004,41.75
20,4,2004,88.71
21,4,2004,49.27
22,4,2004,63.15
23,4,2004,106.92
24,4,2004,45.10
25,4,2004,69.79
26,4,2004,60.74
27,4,2004,29.77
28,4,2004,66.32
29,4,2004,78.06
30,4,2004,43.95
1,5,2004,83.44
2,5,2004,93.35
3,5,2004,44.54
4,5,2004,79.03
5,5,2004,84.13
6,5,2004,28.43
7,5,2004,36.88
8,5,2004,74.56
9,5,2004,61.86
10,5,2004,48.78
11,5,2004,130.83
12,5,2004,89.88
13,5,2004,57.44
14,5,2004,100.72
15,5,2004,140.69
16,5,2004,122.85
17,5,2004,41.26
18,5,2004,168.22
19,5,2004,103.83
20,5,2004,79.31
21,5,2004,40.70
22,5,2004,107.22
23,5,2004,149.07
24,5,2004,46.09
25,5,2004,55.76
26,5,2004,50.05
27,5,2004,81.89
28,5,2004,44.69
29,5,2004,47.46
30,5,2004,59.50
31,5,2004,25.29
1,6,2004,71.23
2,6,2004,46.21
3,6,2004,32.94
4,6,2004,99.63
5,6,2004,125.08
6,6,2004,107.71
7,6,2004,77.02
8,6,2004,90.86
9,6,2004,118.44
10,6,2004,90.46
11,6,2004,49.71
12,6,2004,24.48
13,6,2004,62.92
14,6,2004,58.30
15,6,2004,22.28
16,6,2004,44.72
17,6,2004,38.37
18,6,2004,109.30
19,6,2004,49.57
20,6,2004,117.15
21,6,2004,37.29
22,6,2004,86.36
23,6,2004,28.50
24,6,2004,63.25
25,6,2004,114.71
26,6,2004,68.92
27,6,2004,73.00
28,6,2004,118.01
29,6,2004,243.06
30,6,2004,111.42
1,7,2004,127.52
2,7,2004,30.01
3,7,2004,31.22
4,7,2004,93.38
5,7,2004,39.42
6,7,2004,77.45
7,7,2004,55.41
8,7,2004,37.74
9,7,2004,37.39
10,7,2004,117.99
11,7,2004,43.49
12,7,2004,22.29
13,7,2004,151.70
14,7,2004,45.91
15,7,2004,31.49
16,7,2004,51.54
17,7,2004,30.13
18,7,2004,84.23
19,7,2004,60.50
20,7,2004,33.18
21,7,2004,113.48
22,7,2004,63.45
23,7,2004,46.70
24,7,2004,49.66
25,7,2004,95.41
26,7,2004,42.91
27,7,2004,59.28
28,7,2004,47.58
29,7,2004,54.42
30,7,2004,43.96
31,7,2004,70.61
1,8,2004,133.88
2,8,2004,53.03
3,8,2004,44.97
4,8,2004,49.57
5,8,2004,53.22
6,8,2004,25.75
7,8,2004,221.34
8,8,2004,75.13
9,8,2004,59.42
10,8,2004,90.64
11,8,2004,91.28
12,8,2004,96.54
13,8,2004,64.70
14,8,2004,110.84
15,8,2004,83.30
16,8,2004,46.99
17,8,2004,22.30
18,8,2004,59.61
19,8,2004,20.90
20,8,2004,21.29
21,8,2004,48.22
22,8,2004,85.25
23,8,2004,160.15
24,8,2004,61.29
25,8,2004,41.33
26,8,2004,37.69
27,8,2004,74.96
28,8,2004,46.66
29,8,2004,77.95
30,8,2004,96.69
31,8,2004,26.87
1,9,2004,66.32
2,9,2004,35.27
3,9,2004,152.34
4,9,2004,104.11
5,9,2004,106.98
6,9,2004,117.28
7,9,2004,85.16
8,9,2004,96.31
9,9,2004,106.59
10,9,2004,64.71
11,9,2004,112.07
12,9,2004,46.17
13,9,2004,46.45
14,9,2004,81.19
15,9,2004,91.91
16,9,2004,49.03
17,9,2004,69.10
18,9,2004,30.83
19,9,2004,95.05
20,9,2004,64.53
21,9,2004,65.32
22,9,2004,30.88
23,9,2004,27.90
24,9,2004,82.95
25,9,2004,17.22
26,9,2004,112.96
27,9,2004,128.30
28,9,2004,60.91
29,9,2004,67.74
30,9,2004,37.00
1,10,2004,71.57
2,10,2004,79.89
3,10,2004,173.01
4,10,2004,82.32
5,10,2004,59.35
6,10,2004,33.31
7,10,2004,53.41
8,10,2004,124.11
9,10,2004,146.72
10,10,2004,104.15
11,10,2004,153.40
12,10,2004,87.77
13,10,2004,105.88
14,10,2004,68.31
15,10,2004,65.62
16,10,2004,337.00
17,10,2004,159.39
18,10,2004,103.07
19,10,2004,79.13
20,10,2004,36.91
21,10,2004,44.07
22,10,2004,66.65
23,10,2004,61.46
24,10,2004,151.02
25,10,2004,58.43
26,10,2004,78.75
27,10,2004,177.79
28,10,2004,113.50
29,10,2004,54.06
30,10,2004,112.81
31,10,2004,133.86
1,11,2004,97.99
2,11,2004,127.22
3,11,2004,161.08
4,11,2004,249.87
5,11,2004,59.00
6,11,2004,119.61
7,11,2004,96.93
8,11,2004,74.18
9,11,2004,54.61
10,11,2004,42.43
11,11,2004,78.63
12,11,2004,27.22
13,11,2004,69.15
14,11,2004,65.87
15,11,2004,65.69
16,11,2004,69.35
17,11,2004,39.74
18,11,2004,32.37
19,11,2004,103.83
20,11,2004,98.09
21,11,2004,79.44
22,11,2004,55.51
23,11,2004,38.16
24,11,2004,40.00
25,11,2004,33.74
26,11,2004,36.99
27,11,2004,24.34
28,11,2004,48.61
29,11,2004,32.12
30,11,2004,43.85
1,12,2004,25.39
2,12,2004,39.64
3,12,2004,39.87
4,12,2004,22.51
5,12,2004,52.71
6,12,2004,135.68
7,12,2004,21.12
8,12,2004,49.15
9,12,2004,38.92
10,12,2004,30.91
11,12,2004,70.73
12,12,2004,56.77
13,12,2004,63.23
14,12,2004,34.51
15,12,2004,28.33
16,12,2004,46.76
17,12,2004,20.78
18,12,2004,23.11
19,12,2004,62.23
20,12,2004,47.87
21,12,2004,25.97
22,12,2004,17.01
23,12,2004,35.63
24,12,2004,25.02
25,12,2004,29.80
26,12,2004,78.85
27,12,2004,21.99
28,12,2004,27.89
29,12,2004,37.25
30,12,2004,9.91
31,12,2004,24.36
1,1,2005,125.12
2,1,2005,132.77
3,1,2005,129.35
4,1,2005,50.49
5,1,2005,31.08
6,1,2005,30.67
7,1,2005,17.36
8,1,2005,136.78
9,1,2005,70.79
10,1,2005,57.12
11,1,2005,55.96
12,1,2005,46.54
13,1,2005,61.48
14,1,2005,62.75
15,1,2005,39.66
16,1,2005,93.05
17,1,2005,20.65
18,1,2005,36.31
19,1,2005,95.79
20,1,2005,56.06
21,1,2005,40.99
22,1,2005,76.28
23,1,2005,52.94
24,1,2005,83.89
25,1,2005,61.68
26,1,2005,91.84
27,1,2005,19.36
28,1,2005,26.00
29,1,2005,103.97
30,1,2005,86.37
31,1,2005,83.61
1,2,2005,48.02
2,2,2005,14.18
3,2,2005,108.56
4,2,2005,67.62
5,2,2005,47.05
6,2,2005,85.56
7,2,2005,94.84
8,2,2005,127.22
9,2,2005,39.83
10,2,2005,57.51
11,2,2005,29.91
12,2,2005,56.95
13,2,2005,68.70
14,2,2005,41.50
15,2,2005,54.92
16,2,2005,51.12
17,2,2005,43.19
18,2,2005,60.19
19,2,2005,66.20
20,2,2005,103.56
21,2,2005,211.46
22,2,2005,37.84
23,2,2005,32.32
24,2,2005,43.56
25,2,2005,36.99
26,2,2005,44.14
27,2,2005,67.89
28,2,2005,43.62
1,3,2005,35.19
2,3,2005,51.54
3,3,2005,43.02
4,3,2005,64.30
5,3,2005,78.85
6,3,2005,116.22
7,3,2005,41.82
8,3,2005,19.42
9,3,2005,22.32
10,3,2005,52.02
11,3,2005,42.27
12,3,2005,40.86
13,3,2005,125.11
14,3,2005,59.53
15,3,2005,32.23
16,3,2005,20.19
17,3,2005,95.67
18,3,2005,91.76
19,3,2005,31.81
20,3,2005,105.11
21,3,2005,54.92
22,3,2005,47.82
23,3,2005,36.55
24,3,2005,30.26
25,3,2005,24.56
26,3,2005,30.19
27,3,2005,69.56
28,3,2005,84.33
29,3,2005,36.35
30,3,2005,61.75
31,3,2005,83.11
1,4,2005,50.36
2,4,2005,37.71
3,4,2005,65.92
4,4,2005,58.42
5,4,2005,58.22
6,4,2005,70.34
7,4,2005,10.41
8,4,2005,25.21
9,4,2005,37.60
10,4,2005,49.18
11,4,2005,55.52
12,4,2005,35.88
13,4,2005,47.86
14,4,2005,41.14
15,4,2005,42.50
16,4,2005,95.57
17,4,2005,62.95
18,4,2005,65.62
19,4,2005,191.44
20,4,2005,120.00
21,4,2005,40.81
22,4,2005,44.85
23,4,2005,31.97
24,4,2005,89.46
25,4,2005,108.21
26,4,2005,143.58
27,4,2005,35.91
28,4,2005,47.80
29,4,2005,81.09
30,4,2005,148.21
1,5,2005,69.27
2,5,2005,60.79
3,5,2005,188.48
4,5,2005,64.96
5,5,2005,79.63
6,5,2005,83.03
7,5,2005,176.36
8,5,2005,46.85
9,5,2005,134.88
10,5,2005,74.58
11,5,2005,28.92
12,5,2005,108.92
13,5,2005,46.95
14,5,2005,114.22
15,5,2005,75.24
16,5,2005,42.51
17,5,2005,60.07
18,5,2005,28.86
19,5,2005,41.57
20,5,2005,38.20
21,5,2005,118.02
22,5,2005,171.60
23,5,2005,9.69
24,5,2005,32.51
25,5,2005,43.64
26,5,2005,34.75
27,5,2005,57.98
28,5,2005,49.10
29,5,2005,61.98
30,5,2005,52.08
31,5,2005,69.66
1,6,2005,39.45
2,6,2005,44.53
3,6,2005,25.96
4,6,2005,91.13
5,6,2005,69.16
6,6,2005,63.77
7,6,2005,117.49
8,6,2005,100.64
9,6,2005,29.81
10,6,2005,63.21
11,6,2005,130.58
12,6,2005,65.88
13,6,2005,57.70
14,6,2005,67.72
15,6,2005,27.58
16,6,2005,33.20
17,6,2005,48.07
18,6,2005,18.14
19,6,2005,56.08
20,6,2005,10.16
21,6,2005,75.60
22,6,2005,35.30
23,6,2005,35.69
24,6,2005,81.42
25,6,2005,98.87
26,6,2005,60.16
27,6,2005,84.10
28,6,2005,37.22
29,6,2005,54.92
30,6,2005,67.14
1,7,2005,74.68
2,7,2005,37.75
3,7,2005,82.37
4,7,2005,37.86
5,7,2005,73.90
6,7,2005,37.50
7,7,2005,37.61
8,7,2005,44.41
9,7,2005,57.32
10,7,2005,55.15
11,7,2005,20.15
12,7,2005,12.71
13,7,2005,30.51
14,7,2005,30.33
15,7,2005,33.70
16,7,2005,87.66
17,7,2005,24.92
18,7,2005,35.45
19,7,2005,62.70
20,7,2005,58.35
21,7,2005,123.21
22,7,2005,214.80
23,7,2005,40.44
24,7,2005,39.17
25,7,2005,20.15
26,7,2005,20.65
27,7,2005,43.42
28,7,2005,19.92
29,7,2005,38.96
30,7,2005,46.38
31,7,2005,35.30
1,8,2005,43.17
2,8,2005,119.62
3,8,2005,174.02
4,8,2005,63.55
5,8,2005,12.61
6,8,2005,37.14
7,8,2005,24.62
8,8,2005,54.06
9,8,2005,80.36
10,8,2005,15.05
11,8,2005,45.23
12,8,2005,37.33
13,8,2005,18.36
14,8,2005,59.87
15,8,2005,61.12
16,8,2005,24.99
17,8,2005,8.87
18,8,2005,29.22
19,8,2005,12.89
20,8,2005,36.11
21,8,2005,58.19
22,8,2005,187.42
23,8,2005,80.38
24,8,2005,23.97
25,8,2005,43.54
26,8,2005,61.91
27,8,2005,38.27
28,8,2005,141.33
29,8,2005,59.48
30,8,2005,51.08
31,8,2005,34.98
1,9,2005,66.47
2,9,2005,69.76
3,9,2005,123.62
4,9,2005,71.62
5,9,2005,200.56
6,9,2005,51.51
7,9,2005,79.77
8,9,2005,171.95
9,9,2005,192.95
10,9,2005,62.31
11,9,2005,88.25
12,9,2005,86.83
13,9,2005,78.68
14,9,2005,25.54
15,9,2005,69.96
16,9,2005,57.22
17,9,2005,55.69
18,9,2005,77.94
19,9,2005,138.41
20,9,2005,156.74
21,9,2005,176.46
22,9,2005,85.13
23,9,2005,21.39
24,9,2005,53.51
25,9,2005,41.75
26,9,2005,32.89
27,9,2005,52.60
28,9,2005,51.78
29,9,2005,45.06
30,9,2005,71.10
1,10,2005,83.38
2,10,2005,46.30
3,10,2005,61.32
4,10,2005,32.88
5,10,2005,22.43
6,10,2005,48.52
7,10,2005,108.26
8,10,2005,117.01
9,10,2005,75.58
10,10,2005,36.80
11,10,2005,25.29
12,10,2005,52.07
13,10,2005,17.48
14,10,2005,24.35
15,10,2005,32.01
16,10,2005,65.64
17,10,2005,49.92
18,10,2005,114.75
19,10,2005,28.71
20,10,2005,40.69
21,10,2005,49.41
22,10,2005,16.04
23,10,2005,88.32
24,10,2005,59.35
25,10,2005,204.91
26,10,2005,89.33
27,10,2005,52.22
28,10,2005,66.07
29,10,2005,53.94
30,10,2005,79.08
31,10,2005,110.84
1,11,2005,157.36
2,11,2005,42.88
3,11,2005,38.14
4,11,2005,70.41
5,11,2005,41.39
6,11,2005,95.01
7,11,2005,57.60
8,11,2005,53.78
9,11,2005,62.64
10,11,2005,36.38
11,11,2005,30.80
12,11,2005,16.41
13,11,2005,63.93
14,11,2005,30.57
15,11,2005,23.14
16,11,2005,31.68
17,11,2005,82.43
18,11,2005,70.69
19,11,2005,11.62
20,11,2005,28.42
21,11,2005,31.15
22,11,2005,26.69
23,11,2005,34.94
24,11,2005,35.81
25,11,2005,67.52
26,11,2005,36.14
27,11,2005,49.56
28,11,2005,42.23
29,11,2005,40.39
30,11,2005,53.48
1,12,2005,58.73
2,12,2005,66.00
3,12,2005,166.15
4,12,2005,68.39
5,12,2005,40.72
6,12,2005,137.34
7,12,2005,41.84
8,12,2005,68.86
9,12,2005,55.18
10,12,2005,16.77
11,12,2005,43.98
12,12,2005,98.03
13,12,2005,50.91
14,12,2005,28.26
15,12,2005,16.85
16,12,2005,27.03
17,12,2005,28.80
18,12,2005,47.12
19,12,2005,36.32
20,12,2005,47.66
21,12,2005,64.37
22,12,2005,31.18
23,12,2005,67.06
24,12,2005,24.91
25,12,2005,32.99
26,12,2005,62.69
27,12,2005,69.57
28,12,2005,48.49
29,12,2005,79.61
30,12,2005,108.00
31,12,2005,127.04
1,1,2006,194.14
2,1,2006,164.63
3,1,2006,88.69
4,1,2006,61.32
5,1,2006,112.30
6,1,2006,36.95
7,1,2006,114.61
8,1,2006,66.20
9,1,2006,41.45
10,1,2006,61.14
11,1,2006,21.72
12,1,2006,77.97
13,1,2006,62.06
14,1,2006,102.19
15,1,2006,101.74
16,1,2006,32.94
17,1,2006,32.93
18,1,2006,31.17
19,1,2006,30.89
20,1,2006,33.31
21,1,2006,16.39
22,1,2006,69.20
23,1,2006,42.66
24,1,2006,72.51
25,1,2006,19.07
26,1,2006,64.06
27,1,2006,26.34
28,1,2006,16.32
29,1,2006,67.91
30,1,2006,59.69
31,1,2006,50.45
1,2,2006,187.79
2,2,2006,94.76
3,2,2006,46.18
4,2,2006,97.37
5,2,2006,61.05
6,2,2006,63.82
7,2,2006,48.01
8,2,2006,27.25
9,2,2006,37.78
10,2,2006,42.19
11,2,2006,101.92
12,2,2006,38.97
13,2,2006,40.14
14,2,2006,36.76
15,2,2006,55.12
16,2,2006,60.04
17,2,2006,89.50
18,2,2006,22.54
19,2,2006,48.75
20,2,2006,34.33
21,2,2006,31.22
22,2,2006,21.65
23,2,2006,23.28
24,2,2006,92.74
25,2,2006,31.86
26,2,2006,60.99
27,2,2006,101.22
28,2,2006,57.41
1,3,2006,29.55
2,3,2006,15.73
3,3,2006,103.63
4,3,2006,45.41
5,3,2006,26.75
6,3,2006,37.49
7,3,2006,29.14
8,3,2006,22.98
9,3,2006,17.96
10,3,2006,111.33
11,3,2006,64.93
12,3,2006,67.94
13,3,2006,45.15
14,3,2006,47.50
15,3,2006,34.69
16,3,2006,46.26
17,3,2006,40.63
18,3,2006,40.89
19,3,2006,35.04
20,3,2006,30.96
21,3,2006,65.27
22,3,2006,113.35
23,3,2006,53.72
24,3,2006,40.62
25,3,2006,32.06
26,3,2006,127.91
27,3,2006,81.98
28,3,2006,53.23
29,3,2006,62.11
30,3,2006,40.70
31,3,2006,31.92
1,4,2006,171.33
2,4,2006,82.34
3,4,2006,53.68
4,4,2006,184.15
5,4,2006,26.97
6,4,2006,79.42
7,4,2006,67.84
8,4,2006,24.04
9,4,2006,111.66
10,4,2006,35.01
11,4,2006,43.53
12,4,2006,81.59
13,4,2006,50.41
14,4,2006,37.78
15,4,2006,78.52
16,4,2006,68.71
17,4,2006,54.15
18,4,2006,46.95
19,4,2006,92.27
20,4,2006,21.75
21,4,2006,27.01
22,4,2006,15.79
23,4,2006,82.55
24,4,2006,63.27
25,4,2006,61.15
26,4,2006,131.95
27,4,2006,47.16
28,4,2006,137.52
29,4,2006,43.87
30,4,2006,71.12
1,5,2006,110.12
2,5,2006,77.05
3,5,2006,41.25
4,5,2006,34.43
5,5,2006,44.70
6,5,2006,131.28
7,5,2006,49.26
8,5,2006,53.13
9,5,2006,28.76
10,5,2006,38.93
11,5,2006,82.13
12,5,2006,24.82
13,5,2006,16.10
14,5,2006,65.43
15,5,2006,85.11
16,5,2006,73.68
17,5,2006,13.18
18,5,2006,56.34
19,5,2006,63.98
20,5,2006,31.81
21,5,2006,69.88
22,5,2006,40.19
23,5,2006,40.53
24,5,2006,87.25
25,5,2006,115.25
26,5,2006,125.22
27,5,2006,125.17
28,5,2006,53.40
29,5,2006,122.78
30,5,2006,88.94
31,5,2006,102.87
1,6,2006,85.51
2,6,2006,82.20
3,6,2006,53.07
4,6,2006,85.51
5,6,2006,94.78
6,6,2006,84.25
7,6,2006,50.86
8,6,2006,57.67
9,6,2006,131.22
10,6,2006,29.51
11,6,2006,68.26
12,6,2006,123.70
13,6,2006,49.60
14,6,2006,127.05
15,6,2006,54.50
16,6,2006,45.45
17,6,2006,29.76
18,6,2006,39.29
19,6,2006,32.33
20,6,2006,62.35
21,6,2006,49.97
22,6,2006,27.37
23,6,2006,46.92
24,6,2006,41.10
25,6,2006,64.67
26,6,2006,80.59
27,6,2006,117.82
28,6,2006,49.42
29,6,2006,35.54
30,6,2006,136.32
1,7,2006,50.79
2,7,2006,77.65
3,7,2006,151.17
4,7,2006,46.42
5,7,2006,37.01
6,7,2006,24.42
7,7,2006,74.54
8,7,2006,49.42
9,7,2006,53.06
10,7,2006,38.75
11,7,2006,70.80
12,7,2006,34.15
13,7,2006,23.52
14,7,2006,37.94
15,7,2006,158.20
16,7,2006,86.56
17,7,2006,97.42
18,7,2006,153.25
19,7,2006,175.96
20,7,2006,59.15
21,7,2006,101.59
22,7,2006,168.56
23,7,2006,74.84
24,7,2006,63.32
25,7,2006,30.64
26,7,2006,52.54
27,7,2006,49.91
28,7,2006,26.23
29,7,2006,129.24
30,7,2006,33.55
31,7,2006,85.50
1,8,2006,142.71
2,8,2006,51.98
3,8,2006,26.92
4,8,2006,67.56
5,8,2006,193.60
6,8,2006,58.91
7,8,2006,79.20
8,8,2006,128.03
9,8,2006,153.80
10,8,2006,83.05
11,8,2006,35.19
12,8,2006,21.52
13,8,2006,71.89
14,8,2006,55.21
15,8,2006,85.03
16,8,2006,98.87
17,8,2006,24.82
18,8,2006,22.36
19,8,2006,4.27
20,8,2006,71.70
21,8,2006,96.37
22,8,2006,37.63
23,8,2006,29.26
24,8,2006,139.07
25,8,2006,171.63
26,8,2006,24.88
27,8,2006,75.86
28,8,2006,63.56
29,8,2006,7.50
30,8,2006,45.20
31,8,2006,38.02
1,9,2006,29.55
2,9,2006,23.25
3,9,2006,85.05
4,9,2006,91.44
5,9,2006,38.96
6,9,2006,37.85
7,9,2006,29.76
8,9,2006,125.53
9,9,2006,19.45
10,9,2006,50.42
11,9,2006,64.94
12,9,2006,15.42
13,9,2006,26.25
14,9,2006,27.84
15,9,2006,54.24
16,9,2006,11.02
17,9,2006,39.78
18,9,2006,31.03
19,9,2006,28.47
20,9,2006,28.06
21,9,2006,36.64
22,9,2006,39.32
23,9,2006,30.06
24,9,2006,40.87
25,9,2006,17.66
26,9,2006,11.01
